Date,AAPL,BAC,DIS,FB,INTC,JNJ,JPM,MSFT,TSLA,V,high_1,high_2,high_3,low_3,low_2,low_1,Total_by_highest,high_3_unit,high_2_unit,high_1_unit,Total_by_lowest,low_3_unit,low_2_unit,low_1_unit
2015-04-21,117.06730507419294,14.378597932858666,100.960486717992,83.62,28.41049804649653,88.04529984537155,55.33469614898349,38.54830714609086,209.41,63.239949759772045,TSLA,AAPL,DIS,MSFT,INTC,BAC,104.88079949329887,0.3462767230453147,0.29863390530438677,0.16694649967893746,89.83477639151587,0.7768155771498075,1.0540091699494623,2.0826039926609976
2015-04-22,118.6446834657844,14.60123428794809,101.20426203881924,84.63,28.647033182868846,88.15941638555,55.89417068876618,38.864758594457975,219.44,65.8140624814399,TSLA,AAPL,DIS,MSFT,INTC,BAC,107.11074527355771,0.35278733364171594,0.3009286275195721,0.16270316149221914,90.79357437079146,0.7787138241630419,1.0564627965859392,2.0727374270847956
2015-04-23,119.61324914483176,14.554851713971127,102.19811526988417,82.41,28.34041356164548,88.18575097174502,55.769843013258914,39.185730777801766,218.6,65.53342613208513,TSLA,AAPL,DIS,MSFT,INTC,BAC,107.61616258978111,0.35100504644203073,0.29990034091590145,0.164099058538855,90.62344872756073,0.770888168803339,1.0658918641682071,2.0754465133797217
2015-04-24,120.1759396821831,14.508469139994164,102.69504188541663,81.53,28.103878425273166,88.72999908644223,55.59223204824854,43.281516666667514,218.425,65.30117536020533,TSLA,AAPL,DIS,MSFT,INTC,BAC,107.93062008828187,0.35032726704471573,0.29936835491284647,0.16471041942433612,93.43245618234776,0.7195716430327337,1.1081798600713906,2.146618761791371
2015-04-27,122.3621307863186,14.434257021631023,103.2857282397288,81.91,28.471821970741207,88.29108931652513,55.361337793735046,43.426180185921055,231.55,64.93344497139563,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.95385431378321,0.3580806248347513,0.30225542712377873,0.1597262712355621,93.78499444968428,0.7198806038827377,1.0979861017917003,2.1657966024654423
2015-04-28,120.4342238632624,14.517745654789556,103.0607048666575,80.68,28.92737112227307,88.43154044289861,55.73432082025684,44.44334555567249,230.48,64.6141001600609,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.11965036304613,0.3561643612714198,0.3047850431841613,0.15926132471804658,95.19823810541376,0.7140044395484926,1.0969799468125472,2.1857901901366454
2015-04-29,118.66313233586146,14.823870643037514,102.95756915399983,80.465,28.80910355408691,88.12430360395663,56.480286873300436,44.3574515911157,232.45,65.16569574327545,TSLA,AAPL,DIS,MSFT,INTC,BAC,109.85685969985569,0.3556703361800633,0.3085958756729914,0.15753475256306834,95.67629727899939,0.7189795163838364,1.1070146293557797,2.151401604949845
2015-04-30,115.44380450740877,14.777488069060551,101.93558800130097,78.77,28.515624773773112,87.07969835155393,56.17834823278279,43.97770985307516,226.05,63.917347844421485,TSLA,AAPL,DIS,MSFT,INTC,BAC,107.49167761300218,0.35150196223792585,0.31037230068101734,0.1585072293932053,94.97859790052364,0.7198995295407379,1.1102521121201714,2.14241638941283
2015-05-01,118.94908982205641,14.944465335377618,103.62326329933576,78.99,29.277793546528343,87.89607052359973,56.48916742155095,43.99127205800519,226.03,63.64638861056171,TSLA,AAPL,DIS,MSFT,INTC,BAC,109.1696721149446,0.3511749152298198,0.30592828208622286,0.160995844378983,96.19229564723287,0.7288740936338268,1.0951678615439813,2.145550063485588
2015-05-04,118.71847894609274,15.250590323625579,104.10143796711229,78.81,29.286554107134723,88.08919082236326,57.47490827735855,43.61605105494132,230.51,63.46252341615686,TSLA,AAPL,DIS,MSFT,INTC,BAC,109.98830605706996,0.3521831148698684,0.30882107832882266,0.15905066455116912,96.58520755110746,0.7381472738819866,1.0993123009941002,2.1110703586225923
2015-05-05,116.04339278491429,15.167101690467046,103.89516654179693,77.56,28.801239109878804,87.34304421350419,57.19073073334195,43.03739697792717,232.95,63.83025380496655,TSLA,AAPL,DIS,MSFT,INTC,BAC,109.47762137258097,0.3512438708382654,0.31447322920974646,0.15665396204132645,95.44831249655553,0.7392664612554568,1.1046783106844043,2.097704941578643
2015-05-06,115.31466241686913,15.111442601694687,102.87318538909808,78.1,28.430634930156096,87.0533637653589,56.76446441731704,41.8439229440855,230.43,63.549617455611795,TSLA,AAPL,DIS,MSFT,INTC,BAC,108.49472258017678,0.35154843694145144,0.31361933312510926,0.1569453088865408,94.03986242620692,0.7491319791077663,1.1025649228637728,2.074363224939242
2015-05-07,116.02791079072237,15.065060027717722,102.44189059071142,78.425,28.452694702758635,87.48349533987765,57.27953621584714,42.223664682126035,236.8,64.43023496565606,TSLA,AAPL,DIS,MSFT,INTC,BAC,109.56653166491066,0.3565160405673772,0.314770618317099,0.1542321673211017,94.25244713171712,0.7440728466787624,1.1042005934922203,2.0854535142531803
2015-05-08,118.21397074175306,15.25986683842097,103.23884837033894,78.51,28.942421654535067,89.07234870697758,58.15871049264851,43.17301902722737,236.61,67.22692134370871,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.509463227676,0.35680839455336255,0.3116085815527729,0.15568440785494556,95.90585326056573,0.740476771693003,1.1045591877247998,2.0949473604207345
2015-05-11,117.00978517550733,15.29697289760254,101.82307631476532,78.01,28.845358655083885,88.68610810945053,58.123188299646436,42.829443169000214,239.49,66.79145114643407,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.07744041187135,0.36035525015825604,0.3135847150069888,0.1532109070829281,95.62196673114016,0.7442074085485735,1.1049954098858945,2.0836795046800134
2015-05-12,116.58832022732133,15.241313808830185,102.42313864295546,77.46,28.457106657279148,88.19452916714337,58.043263365391766,42.81136022909352,244.74,66.47210633509934,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.96586831877988,0.36113541591288323,0.3172583900411896,0.1511343579836832,95.06351689531587,0.740173608022177,1.1135298941925194,2.0790752924952356
2015-05-13,116.7226332327872,15.278419868011754,102.37625877356561,78.44,28.801239109878804,88.26475473033011,58.185352137400066,43.06000065281054,243.18,66.54965874149873,TSLA,AAPL,DIS,MSFT,INTC,BAC,110.75578066707098,0.36061674843330976,0.3162933574507464,0.15181591231059433,95.70790203921644,0.7408879128985766,1.1076826900176515,2.088084650682124
2015-05-14,119.44594520568137,15.32480244198872,103.07008084053548,81.37,29.092428108232355,89.3883637413179,58.65602119467757,44.05004161270193,244.1,67.85835559948887,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.00702065147121,0.36223580350396895,0.3125738047130842,0.15295237013719953,96.8608071734547,0.7329603910107292,1.1098054656822745,2.106841888938242
2015-05-15,119.27921181958583,15.167101690467046,103.4169918740204,80.42,29.11007592631439,89.80093892503997,58.50505187441875,43.66577913968473,248.84,67.44151141509201,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.80556199401576,0.36359454395860547,0.3152423077281851,0.1511085597090711,96.26649309672317,0.7348736622697244,1.102327287413015,2.115686417030473
2015-05-18,120.5945529765619,15.315525927193328,103.4451197956543,80.88,29.48068010603709,90.7840968096543,58.984601479946775,43.408097246014364,248.75,67.85835559948887,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.21684056425593,0.36482094978769003,0.3129407251261731,0.15171435921508333,96.79967570155858,0.7433304064058887,1.0944984461392602,2.106787499206647
2015-05-19,120.48339738583152,15.556715311873537,103.66076719484765,80.63,29.251258470970658,91.25811936116477,59.50855382672739,43.298894485647004,247.14,68.0134604122877,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.01646802374762,0.3634176846974786,0.3126750807605132,0.15243245127424082,96.97553512680874,0.7465589770731507,1.1050867574700367,2.0778922624450793
2015-05-20,120.47413441993734,15.528885767487358,103.32323213524069,80.55,29.445384469873026,90.94210432682445,59.03788476944989,43.298894485647004,244.35,67.64508648189049,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.46561897621686,0.36282778697505197,0.31117500730957687,0.15342148417736423,97.13223440252897,0.7477653148452168,1.0995750964174547,2.0849796921874364
2015-05-21,121.70610888386564,15.519609252691966,103.50137563892214,80.48,29.604214832611326,90.5618894035329,59.18885408970871,43.15329080515723,245.62,67.24763039909348,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.10845933714492,0.3642736103390494,0.30978576280854625,0.15350060979988725,97.17866158700423,0.7506469748025987,1.094198490952201,2.0872231167836484
2015-05-22,122.77134996169839,15.538162282282752,103.37948797850852,80.54,29.515975742201164,89.61577319906326,59.029004221199365,42.68007884356546,247.73,67.48998166909165,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.71794168557946,0.3666682946789218,0.3087526574700494,0.15301328285576968,96.76561969227342,0.7557438373606473,1.0928050234833842,2.0758701047208037
2015-05-26,120.06656392059263,15.306249412397934,102.61065812051488,79.335,29.21155088028608,89.14713620058764,58.37184365066097,42.397971712616524,247.455,66.44302418269955,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.55884762178607,0.36565028001148175,0.31249012754910444,0.1516219752032842,95.73832095471533,0.7526957626153464,1.092471049632242,2.0849505840224123
2015-05-27,122.3128331499356,15.528885767487358,103.4826236911662,80.55,29.745397377267597,89.42124463365829,59.029004221199365,43.32619517573884,247.43,67.36395900869259,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.57582848546204,0.3658450872693308,0.3095227910283586,0.15300735357537087,97.48438846363585,0.7500034568634644,1.0924310656336655,2.092538810645336
2015-05-28,122.06736455373937,15.46395016391961,103.63263927321374,80.145,30.0101146484981,89.43892904869512,58.78922941843536,43.18059149524907,251.45,67.43181736429209,TSLA,AAPL,DIS,MSFT,INTC,BAC,114.16982238553649,0.3672260759615924,0.31176725737444194,0.15134860792143764,97.52849029998026,0.7528728912904524,1.0832846574375574,2.1022763538459297
2015-05-29,120.6779196696097,15.306249412397934,103.4826236911662,79.19,30.40719055534386,88.54586608933592,58.41624639191356,42.64367792344302,250.8,66.57874089389851,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.58317273606107,0.36586874422202187,0.3137364124468046,0.1509611546199642,97.22287830361793,0.7599632039100019,1.0657882398645526,2.1172806758889
2015-06-01,120.91412529991173,15.352631986374899,104.03580614996648,80.29,29.917463603567427,88.45744401415185,58.68266283942913,42.98038643457562,249.45,66.99558507829538,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.65587365590173,0.36415627100560627,0.31332394891551657,0.15187529051366572,97.05502408415342,0.7527078599901202,1.081364220022319,2.107239639654566
2015-06-02,120.38150476099537,15.510332737896572,103.83891069852909,80.445,29.357145379462864,88.4043907690414,58.629379549926014,42.698279303626684,248.35,66.9277267226959,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.25022735243651,0.36354460510225906,0.3135870070663616,0.1520035264108939,96.56908502476557,0.7538874056107708,1.0964858671434,2.075371015710433
2015-06-03,120.52971221530252,15.751522122576784,104.23270160140387,82.44,28.88065429124795,88.50165505174388,59.2332568309613,42.63457769341241,248.99,66.84048026549654,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.53714609963905,0.36308869275279937,0.3139949035881083,0.15199692905958612,96.49915289732283,0.7544670556002184,1.1137692371760213,2.042112758931613
2015-06-04,119.8257268073435,15.611963450492524,103.4169918740204,82.05,28.51005011152525,87.74122520516082,58.9046765456921,42.18866642191247,245.92,66.12312050630194,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.55329271854518,0.3627814303979961,0.31310274712404906,0.15256085003055897,95.46496545382853,0.7542702306121781,1.1161557074363824,2.038286551988582
2015-06-05,119.16805622885545,15.993423820856169,103.4169918740204,82.14,28.09532638659746,87.1753239239827,59.87265630499867,41.98846136123903,249.14,66.27822531910078,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.8386201908163,0.3637010970378803,0.31562882358931316,0.15097083325414934,95.62858602698603,0.7591655971408057,1.1345728789089573,1.9930813876613858
2015-06-08,118.38070412784862,15.891080794661042,102.47001851234533,80.67,27.618835298382553,86.618264850323,59.401987247721166,41.61535192998397,256.29,65.60933581390582,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.32513538068523,0.36864485510309564,0.3190979932514917,0.1473918027503807,94.60074233641151,0.7577391351119107,1.1417418742726833,1.9843572118391242
2015-06-09,118.0287114238691,16.105070758523574,101.74806852374155,80.67,27.57471575317747,86.8393200382832,59.65952314698622,41.54255008973909,256.0,65.87107518550384,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.90392844346803,0.36988066073910586,0.31886006684707774,0.147010323494099,94.9198369287671,0.7616274295770148,1.14742599438315,1.964595258060384
2015-06-10,119.38110444442198,16.365580279747526,103.13571265768127,82.16,28.077678568515424,87.43174794201653,60.61862235804226,42.41617217267775,250.7,67.49967571989157,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.0692605870187,0.365438435996488,0.31570953966632753,0.15033806752694948,96.67411984882045,0.7597268910802596,1.1476983945677148,1.9690537130633672
2015-06-11,119.11247843349025,16.272541165024684,103.71702303811547,81.83,28.104150295638476,87.75006741267921,60.849516612555746,42.26146826215736,251.41,67.5093697706915,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.30362597696357,0.3641434570656258,0.3170774029921916,0.15022423660814813,96.40376967225826,0.7603756142927807,1.143410832660533,1.974773919135697
2015-06-12,117.79713727651416,16.272541165024684,103.08883278829141,81.53,27.636483116464586,86.96311094354091,60.609741809791736,41.83375745071864,250.69,67.20885419589376,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.54964819923714,0.3639244754743867,0.31848438991925815,0.14965315489148237,95.54381308252367,0.7612975652902404,1.1523875002460415,1.9571582195549633
2015-06-15,117.56556312915922,16.253933342080117,103.30448018748476,80.71,27.698250479751703,86.20268109695785,60.37884755527824,41.3832960642034,250.38,66.47210633509931,TSLA,AAPL,DIS,MSFT,INTC,BAC,112.50798233681822,0.36303034206141643,0.3189935877544213,0.1497829729968025,95.2356394094636,0.7671020956677135,1.146108963080344,1.9530788313436773
2015-06-16,118.19544480996466,16.328364633858392,104.1295658887462,81.06,27.914436251256614,86.97195315105932,60.71630838879797,41.70635423029009,253.12,66.89864457029611,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.4188470444093,0.3630696241308574,0.3198624313223035,0.14936110282923687,95.87660063646518,0.766282919440869,1.1448867027498377,1.9572607297458329
2015-06-17,117.91755583313872,16.16089422735728,104.53273276549895,81.79,28.192389386048642,87.29911482924042,60.51205577903603,41.83375745071864,260.41,66.646599249498,TSLA,AAPL,DIS,MSFT,INTC,BAC,114.56518088667386,0.36532474200746595,0.3238567264990671,0.1466471857028965,95.96466914613316,0.7646509660623741,1.1346403673234176,1.979359718508717
2015-06-18,118.4548078550022,16.170198138829562,106.15477624638794,82.905,28.571817474812367,88.74039465474088,61.08041086706924,42.51627470301447,261.89,67.37365305949253,TSLA,AAPL,DIS,MSFT,INTC,BAC,115.54878401880052,0.3628311669199222,0.32515574536026465,0.14707037817251584,96.9354868360559,0.7599873030047247,1.130898619726821,1.9982333344302965
2015-06-19,117.26914822054488,15.974815997911602,105.59221781370968,82.51,28.298276294540845,88.2982842788205,60.45877248953291,41.952060441116586,262.51,66.58843494469843,TSLA,AAPL,DIS,MSFT,INTC,BAC,115.05032987849262,0.3631906853889218,0.32702642205069604,0.14609009165173722,95.8069247106972,0.7612413129280478,1.1285366372789731,1.999124219922619
2015-06-22,118.20470777585886,16.253933342080117,106.44543143660505,84.74,28.46593056632016,88.50165505174388,61.24026073557857,42.07036343151452,259.79,66.97619697669552,TSLA,AAPL,DIS,MSFT,INTC,BAC,115.2687967636721,0.3609636574909337,0.32505416220321254,0.1478999663364924,96.64417606545808,0.7657344203264225,1.1316940888371296,1.9819648990285557
2015-06-23,117.66745575399538,16.4400115715258,107.27051713786649,87.88,28.31151215810237,88.22754661867323,61.94182404736958,41.779156070534974,267.67,67.2961006530931,TSLA,AAPL,DIS,MSFT,INTC,BAC,116.55743844501565,0.36219159297738635,0.3301888294661513,0.14515066866541593,96.61523468515063,0.7708408033425163,1.1375258957747647,1.9589449854258576
2015-06-24,118.66785607056876,16.272541165024684,106.67045480967634,88.86,28.157093749884577,87.82964728034489,61.293544025081694,41.52889974469317,265.17,66.7532338082972,TSLA,AAPL,DIS,MSFT,INTC,BAC,116.30754525234613,0.3634481714731116,0.3267033132184254,0.14620500716816398,95.91860664674253,0.7698944368573889,1.1355173643366008,1.9648356429399152
2015-06-25,118.10281515102268,16.16089422735728,107.30802103337838,87.98,28.227685022212707,87.64396092245832,60.964963739812504,41.54255008973909,268.79,66.52057658909895,TSLA,AAPL,DIS,MSFT,INTC,BAC,116.88392891597273,0.3630791926219437,0.3298931493617339,0.1449507408707823,95.78990570439976,0.7686087758011726,1.1311578878327135,1.9757550615040824
2015-06-26,117.40809270895785,16.198109873246416,107.8143236227888,88.01,27.37176584523408,88.10375571341552,61.231380187328064,41.18764111854526,267.09,66.646599249498,TSLA,AAPL,DIS,MSFT,INTC,BAC,116.59215641753289,0.3604720674699192,0.33101680848795895,0.14550919966744405,94.62246882687556,0.7657836692203817,1.1523123177594945,1.9471915667386728
2015-06-29,115.35171428044592,15.714306476687648,105.99538469046243,85.8,26.815859575650023,86.3706830398076,59.67728424348725,40.37772064582089,262.02,64.67870693711282,TSLA,AAPL,DIS,MSFT,INTC,BAC,114.51805227323223,0.3601353417656139,0.33092428950185376,0.14568614644331504,92.41960941979579,0.7629587797560275,1.1488177877109318,1.9604133672056805
2015-06-30,116.18074972797663,15.835257325827339,107.01736584316127,85.765,26.837919348252566,86.17615447440262,60.17459494551631,40.17751558514745,268.26,65.09555112150969,TSLA,AAPL,DIS,MSFT,INTC,BAC,116.06953332518967,0.3615286559980516,0.33301424317124434,0.14422517125821924,92.5293175315904,0.7676708077804925,1.1492361029794838,1.9477489509158967
2015-07-01,117.26914822054488,16.02133555527302,108.57339909696117,86.91,26.63055748578867,87.0692174337618,60.844989274231914,40.445972371050466,269.15,65.77413467750456,TSLA,AAPL,DIS,MSFT,INTC,BAC,117.12289653881537,0.3595813140019042,0.33291761819157395,0.14505281632152503,92.85952990674525,0.7652968842390038,1.1623180120093182,1.9319972750582766
2015-07-02,117.12094076623771,15.844561237299624,108.42251102386541,87.285,26.9614540748268,87.04269081120658,60.353366766507115,40.40502133591272,280.02,66.15220265870173,TSLA,AAPL,DIS,MSFT,INTC,BAC,118.59602324795318,0.3646107010066954,0.33753150794971726,0.1411756579862786,92.87126977207456,0.7661693745106286,1.1481980844990356,1.953799127687353
2015-07-06,116.71337026689301,15.76082603404907,109.11093785736479,87.55,26.507022759214436,86.8304778307648,60.18353353656582,40.39592110588211,279.72,66.0358740491026,TSLA,AAPL,DIS,MSFT,INTC,BAC,118.66711045567172,0.3625273896640232,0.33891321443953115,0.14141178137145682,92.17891852133394,0.7606289281841349,1.1591760588463986,1.9495365349124518
2015-07-07,116.42621832417286,15.52822824724197,110.43120849695259,87.22,26.3834880326402,87.46711677209017,59.7097882109401,40.314019035606606,267.88,65.69658227110516,TSLA,AAPL,DIS,MSFT,INTC,BAC,117.37410964491364,0.35429027489136716,0.3360471874645437,0.1460530954717456,91.51996505660301,0.7567257184634267,1.1562783124477898,1.964593418717044
2015-07-08,113.53617296518314,15.118856142461473,108.62998212437208,85.65,26.03053167099953,86.45026290747326,58.48520123715286,40.25941765542294,254.96,64.68840098791276,TSLA,AAPL,DIS,MSFT,INTC,BAC,113.8777550502021,0.34943623243848637,0.33433619164740774,0.1488831647450608,90.26628125889073,0.7473719733642816,1.15590264539821,1.9901479408303668
